chr	start	end	healthy	nbl
chr1	2132117	2132207	0.952757333333333	0.912923666666667
chr1	6602610	6602677	0.952381	0.9125
chr1	9384997	9385107	0.986111	0.946118666666667
chr1	9680471	9680538	1	0.96
chr1	875309	875363	0.0935827	0.0534818
chr1	1022534	1022573	0.988505666666667	0.948378666666667
chr1	6322787	6322837	0.984496	0.944356
chr1	6521755	6521780	0.957361333333333	0.917189666666667
chr1	1027596	1027728	0.988095333333333	0.947840666666667
chr1	6106358	6106468	1	0.959526666666667
chr1	6268662	6268836	0.318376333333333	0.277777666666667
chr1	1562782	1562843	0.911904666666667	0.871173666666667
chr1	799085	799186	0.936937	0.895833333333333
chr1	960677	960766	0.774378333333333	0.733061333333333
chr1	7763926	7764067	0.068889	0.0275132333333333
chr1	1216279	1216346	0.985507333333333	0.944108666666667
chr1	9373327	9373382	0.887218	0.845661333333333
chr1	2255925	2256028	0.944939333333333	0.903376333333333
chr1	6230361	6230493	0.859788333333333	0.818181666666667
chr1	2122047	2122073	1	0.958333333333333
chr1	6703630	6703771	1	0.958333333333333
chr1	2990067	2990092	0.0416666666666667	0
chr1	950787	950834	0.874813666666667	0.833084666666667
chr1	2307278	2307362	0.979798	0.938061
chr1	8754674	8754741	1	0.957936333333333
chr1	1425786	1425823	0.991696666666667	0.94943
chr1	3701870	3701939	0.924074333333333	0.881781
chr1	6126167	6126194	0.975469	0.933146
chr1	9604419	9604486	0.959958666666667	0.917613333333333
chr1	6448820	6448956	0.981481333333333	0.939057
chr1	2430343	2430408	0.964957	0.922363666666667
chr1	2266552	2266687	0.898002	0.855274
chr1	1263346	1263450	0.866319333333333	0.823517666666667
chr1	960268	960361	0.958708666666667	0.915824666666667
chr1	9795501	9795558	0.966192333333333	0.923282666666667
chr1	1457269	1457397	1	0.957070666666667
chr1	4234439	4234535	0.901282	0.85829
chr1	1848551	1848648	0.992592666666667	0.949523666666667
chr1	2103132	2103191	0.964762	0.921664
chr1	1936527	1936610	0.604208666666667	0.560764
chr1	3084038	3084093	0.980952333333333	0.937356666666667
chr1	1022486	1022533	0.976310333333333	0.932530333333333
chr1	7972674	7972749	0.874528333333333	0.830527333333333
chr1	3598268	3598329	0.985875666666667	0.941781333333333
chr1	9132066	9132108	0.980618	0.936435666666667
chr1	2290610	2290680	0.979166666666667	0.934839666666667
chr1	984231	984264	0.946759333333333	0.902427666666667
chr1	1423852	1423994	1	0.955555666666667
chr1	5486502	5486586	0.977777666666667	0.933333333333333
chr1	6688611	6688661	0.991071333333333	0.946581333333333
chr1	5790433	5790470	0.977591	0.933001666666667
chr1	944200	944299	0.925534666666667	0.880621666666667
chr1	4693643	4693694	0.990079333333333	0.945130333333333
chr1	6505505	6505611	1	0.954861
chr1	1227926	1228040	1	0.954678333333333
chr1	2110679	2110727	0.694505666666667	0.649120666666667
chr1	5905247	5905336	0.971647666666667	0.926199333333333
chr1	9602019	9602149	1	0.954545333333333
chr1	2149224	2149291	1	0.954260666666667
chr1	1470804	1470835	0.974903	0.929149333333333
chr1	4560402	4560508	0.961904666666667	0.916132
chr1	5696214	5696316	0.752044	0.706173
chr1	1021620	1021678	0.979946333333333	0.934027666666667
chr1	977500	977552	0.971555666666667	0.925636333333333
chr1	6775629	6775665	0.934829	0.888889
chr1	6204828	6204879	0.828736666666667	0.782719333333333
chr1	3633861	3633920	0.415584333333333	0.369381
chr1	1429896	1429921	1	0.953463
chr1	1534392	1534513	0.947368333333333	0.900624666666667
chr1	980630	980684	0.916093666666667	0.869259666666667
chr1	3038707	3038760	0.980086333333333	0.933201666666667
chr1	2405576	2405637	0.552945666666667	0.505923333333333
chr1	2235338	2235387	0.92532	0.878295333333333
chr1	907038	907117	0.865487333333333	0.81845
chr1	2379601	2379655	0.289473666666667	0.2423875
chr1	6566064	6566166	0.924402	0.877202
chr1	5772014	5772071	0.919571	0.872354666666667
chr1	2313925	2313990	0.728907666666667	0.681297
chr1	3508560	3508723	1	0.952381
chr1	8047015	8047106	1	0.952381
chr1	9323957	9324106	1	0.952381
chr1	5034863	5034910	0.922514666666667	0.874847666666667
chr1	6166652	6166695	0.930641666666667	0.882679
chr1	6788229	6788412	0.688889	0.640816333333333
chr1	3643748	3643796	0.659921666666667	0.611830666666667
chr1	8574649	8574710	1	0.951602333333333
chr1	6820992	6821125	0.937352	0.888889
chr1	2117913	2117943	0.933333333333333	0.884792333333333
chr1	7700351	7700496	1	0.951406333333333
chr1	2305060	2305200	0.896618333333333	0.847814
chr1	1851255	1851316	0.102958966666667	0.0541132333333333
chr1	6206714	6206847	1	0.951111
chr1	1163758	1163874	0.981220666666667	0.932254
chr1	3602513	3602543	0.967381	0.917600333333333
chr1	5764389	5764470	0.896649	0.846798666666667
chr1	5710491	5710532	0.922281333333333	0.872244333333333
chr1	985212	985259	0.953286	0.902950666666667
chr1	9712451	9712478	0.0555556666666667	0.0051282
chr1	1080402	1080437	0.786273	0.735643333333333
chr1	6515455	6515480	0.0614036666666667	0.010582
chr1	6344492	6344559	1	0.949122666666667
chr1	3566177	3566266	0.0616666666666667	0.0106952
chr1	2436455	2436502	0.869871666666667	0.818736666666667
chr1	2266784	2266823	0.914955333333333	0.863817333333333
chr1	4650370	4650505	0.888889	0.837681
chr1	1423766	1423851	1	0.948718
chr1	2388488	2388536	0.748770333333333	0.697478333333333
chr1	9663461	9663518	0.969851	0.918295
chr1	7016041	7016201	1	0.948148
chr1	2263794	2263896	0.898148333333333	0.846266
chr1	9532758	9532870	0.543651	0.491666666666667
chr1	3517663	3517759	0.8125	0.760416666666667
chr1	3550111	3550196	0.983871	0.931587333333333
chr1	2254150	2254205	0.967045333333333	0.914646333333333
chr1	1978714	1978770	0.40918	0.356463666666667
chr1	2945616	2945679	0.0944443333333333	0.0416666666666667
chr1	1021248	1021338	0.973725333333333	0.920512666666667
chr1	2090583	2090703	0.791666666666667	0.738452666666667
chr1	1181725	1181790	0.206829933333333	0.1536071
chr1	6008340	6008513	1	0.946759
chr1	7594434	7594465	0.0994271	0.0458418666666667
chr1	7493011	7493106	0.407407333333333	0.353462333333333
chr1	1312377	1312414	0.951043333333333	0.896923333333333
chr1	3083875	3084008	1	0.945833333333333
chr1	979502	979550	0.672684666666667	0.618356
chr1	3508724	3508768	0.972756333333333	0.918313333333333
chr1	2428256	2428332	0.951756	0.896928
chr1	1481822	1481893	0.97705	0.922198
chr1	2105423	2105574	0.882936333333333	0.827440666666667
chr1	2304708	2304732	1	0.944444333333333
chr1	8567767	8567889	1	0.944444333333333
chr1	8966639	8966744	1	0.944444333333333
chr1	9326823	9326971	1	0.944444333333333
chr1	9583218	9583352	1	0.944444333333333
chr1	8402191	8402338	0.833333333333333	0.777777666666667
chr1	1793361	1793429	0.948412666666667	0.892777666666667
chr1	2452152	2452234	0.981060666666667	0.925325
chr1	8886103	8886207	0.986928	0.931179333333333
chr1	4192817	4192844	0.97645	0.920327333333333
chr1	1223331	1223362	0.90214	0.845995
chr1	2428080	2428216	0.905555666666667	0.849377333333333
chr1	6049817	6049933	0.977564	0.921296333333333
chr1	5511851	5511892	0.888278333333333	0.831920666666667
chr1	6616926	6616993	0.991228	0.934443666666667
chr1	2706743	2706850	0.133910366666667	0.0770445666666667
chr1	2158264	2158387	0.421245333333333	0.364171
chr1	2337498	2337576	0.853537666666667	0.796265333333333
chr1	1266241	1266276	0.460163666666667	0.402882
chr1	872385	872427	0.921007333333333	0.863714666666667
chr1	6155324	6155400	0.947751333333333	0.890395333333333
chr1	9259066	9259181	0.741666666666667	0.684253
chr1	3113609	3113656	0.817574666666667	0.760063666666667
chr1	6202074	6202144	0.945546666666667	0.887799333333333
chr1	8069846	8069944	0.944444333333333	0.886419666666667
chr1	1207390	1207464	0.951406333333333	0.893373333333333
chr1	9257421	9257472	0.965733333333333	0.907691666666667
chr1	2774776	2774873	0.904762	0.846668666666667
chr1	2318683	2318836	1	0.941779
chr1	4785694	4785806	0.752777666666667	0.694444333333333
chr1	4790174	4790234	0.880527666666667	0.822063333333333
chr1	9323380	9323489	0.979166666666667	0.920677333333333
chr1	3688128	3688193	1	0.941493
chr1	6568330	6568443	0.992063333333333	0.933551333333333
chr1	4772523	4772656	0.925925666666667	0.867361
chr1	1258088	1258125	0.986111	0.927424666666667
chr1	2519661	2519794	0.966666666666667	0.907828333333333
chr1	4732067	4732170	0.927158333333333	0.868187666666667
chr1	2237267	2237420	1	0.940740666666667
chr1	9399203	9399323	1	0.940240666666667
chr1	7808267	7808395	0.948718	0.888889
chr1	2442727	2442857	1	0.94
chr1	2384304	2384388	1	0.939943333333333
chr1	6164735	6164791	0.973290333333333	0.912945666666667
chr1	1470923	1470943	1	0.939636666666667
chr1	9477343	9477382	0.995671	0.935265333333333
chr1	6464433	6464488	0.868196	0.807692333333333
chr1	873092	873166	0.922482333333333	0.861499
chr1	2434116	2434214	0.935529333333333	0.874456
chr1	1018442	1018478	0.975653333333333	0.914570333333333
chr1	1418463	1418598	1	0.938725333333333
chr1	8390837	8390931	0.897619	0.836168333333333
chr1	1214875	1214942	0.957516333333333	0.8958
chr1	2287948	2288083	0.833333333333333	0.771397333333333
chr1	1179043	1179118	0.932539666666667	0.870516666666667
chr1	8392197	8392273	0.974747333333333	0.91235
chr1	3554155	3554253	1	0.9375
chr1	6862965	6863103	1	0.9375
chr1	3805482	3805665	1	0.937207
chr1	9428851	9428927	0.947155333333333	0.884119
chr1	2237799	2237898	0.951851666666667	0.888701333333333
chr1	6331863	6332044	0.851852	0.788568333333333
chr1	830549	830682	0.966329666666667	0.902777666666667
chr1	9875743	9875849	1	0.936363666666667
chr1	9576016	9576083	0.981481333333333	0.917641333333333
chr1	2023566	2023592	0.994949333333333	0.930736
chr1	9275991	9276149	0.972222333333333	0.907958
chr1	3629393	3629455	0.912266	0.847979666666667
chr1	968838	968885	0.108078866666667	0.0436901666666667
chr1	5953708	5953785	1	0.935395333333333
chr1	948128	948264	0.909722333333333	0.845039666666667
chr1	1322783	1322833	0.744396666666667	0.679667333333333
chr1	1018789	1018915	1	0.934523
chr1	3519083	3519208	0.817241	0.751736
chr1	8052872	8052926	0.988095333333333	0.922177
chr1	5569316	5569347	0.944061333333333	0.877976
chr1	2115478	2115580	0.947246666666667	0.881067333333333
chr1	6359631	6359664	0.946112	0.879870333333333
chr1	6239514	6239574	0.088889	0.0225694333333333
chr1	2389624	2389680	0.912931	0.846503666666667
chr1	2435203	2435255	0.692649333333333	0.626160666666667
chr1	6565913	6566035	1	0.933333333333333
chr1	9634993	9635126	1	0.933333333333333
chr1	9075162	9075293	0.937777666666667	0.870833333333333
chr1	1169383	1169433	0.977455333333333	0.910294666666667
chr1	2241179	2241216	0.618464	0.551090666666667
chr1	1186314	1186389	0.978836	0.911445333333333
chr1	4832961	4833044	0.878788	0.811391333333333
chr1	895237	895269	0.420027	0.352616233333333
chr1	9895982	9896087	0.621693	0.553838
chr1	6767641	6767774	0.975308666666667	0.907407333333333
chr1	7576112	7576172	0.96	0.891812666666667
chr1	986864	986919	0.950566333333333	0.882277333333333
chr1	8336737	8336793	0.922580666666667	0.854184666666667
chr1	2215612	2215662	0.955726333333333	0.887325333333333
chr1	9376912	9376974	0.980392	0.911896666666667
chr1	2433601	2433635	0.910947666666667	0.842449666666667
chr1	9780758	9780905	0.964912333333333	0.896329333333333
chr1	2241256	2241296	0.457671666666667	0.388889
chr1	5772456	5772487	0.981623666666667	0.912836666666667
chr1	4772174	4772242	0.910245	0.841394666666667
chr1	3820490	3820557	0.586138333333333	0.517189
chr1	1018003	1018104	0.964947	0.895764333333333
chr1	1159422	1159495	0.965479	0.896215
chr1	1268687	1268746	0.941895333333333	0.872278333333333
chr1	4650506	4650560	0.945443666666667	0.875593666666667
chr1	1911949	1911985	0.970696	0.900761333333333
chr1	5911027	5911099	0.784301333333333	0.714303333333333
chr1	5840079	5840117	0.794871666666667	0.724835666666667
chr1	9488138	9488205	0.972637333333333	0.902423
chr1	5157726	5157781	0.870262	0.799549666666667
chr1	1091669	1091714	0.987179333333333	0.916091666666667
chr1	3661720	3661861	1	0.928571333333333
chr1	9780920	9781040	0.895623	0.823718
chr1	7556204	7556381	0.85	0.777777666666667
chr1	2375611	2375672	0.114387333333333	0.0421227333333333
chr1	805467	805521	0.115872866666667	0.0435211
chr1	1283100	1283145	0.935927	0.863505666666667
chr1	2357962	2358069	0.812169333333333	0.739703666666667
chr1	2319363	2319483	1	0.927451
chr1	3455756	3455853	0.709578666666667	0.636957666666667
chr1	4807771	4807903	0.944444333333333	0.871795
chr1	6464489	6464623	0.774359	0.701683666666667
chr1	2130046	2130218	0.920635	0.847799333333333
chr1	5544703	5544841	0.933333333333333	0.860449333333333
chr1	1435438	1435572	1	0.927024666666667
chr1	6526715	6526781	0.979798	0.906596333333333
chr1	6147134	6147248	1	0.92674
chr1	5571144	5571262	0.645238	0.5719697
chr1	984006	984119	0.958653333333333	0.885181666666667
chr1	2360244	2360305	0.955288	0.881802
chr1	7775231	7775359	1	0.926495666666667
chr1	2375673	2375738	0.183069333333333	0.109412266666667
chr1	9638136	9638270	1	0.925926
chr1	9425043	9425160	0.962963	0.888889
chr1	1369144	1369256	0.722222333333333	0.647798666666667
chr1	1375013	1375141	0.760683333333333	0.686133333333333
chr1	1256166	1256300	1	0.925374666666667
chr1	2449577	2449626	0.986361	0.911432333333333
chr1	6775311	6775363	0.930225	0.855258
chr1	2255436	2255505	0.894149333333333	0.819128
chr1	1859448	1859541	0.676799666666667	0.601714
chr1	2435100	2435202	0.690797	0.615699666666667
chr1	1363760	1363819	0.924404666666667	0.849205666666667
chr1	3520267	3520345	0.838208666666667	0.762832666666667
chr1	6166517	6166651	0.969697	0.894232333333333
chr1	6696191	6696235	0.982988666666667	0.907383666666667
chr1	3105044	3105147	0.801950333333333	0.725877
chr1	2229865	2229924	1	0.923427666666667
chr1	2929459	2929593	0.295588333333333	0.218954333333333
chr1	979410	979501	0.996997	0.920096333333333
chr1	1842455	1842481	0.990740666666667	0.913815666666667
chr1	8125990	8126057	0.954545333333333	0.877492
chr1	3586115	3586198	0.9375	0.860392
chr1	5564895	5564957	0.840572333333333	0.763343
chr1	3397168	3397292	0.386752	0.3083331
chr1	8905942	8905977	0.904837333333333	0.826407
chr1	987253	987290	0.9	0.821493
chr1	3821149	3821321	0.75	0.671428666666667
chr1	3133094	3133252	0.633333333333333	0.554714
chr1	917661	917687	0.450851333333333	0.3722221
chr1	6870552	6870720	1	0.921296
chr1	9312021	9312072	0.968518333333333	0.889730666666667
chr1	9547097	9547237	1	0.921103333333333
chr1	982336	982424	0.959348333333333	0.880283333333333
chr1	9898436	9898571	1	0.920512666666667
chr1	1602789	1602906	1	0.920106
chr1	2180782	2180925	0.976190333333333	0.895989666666667
chr1	3096191	3096258	0.918336666666667	0.838101
chr1	8260335	8260382	0.973509333333333	0.89316
chr1	5405700	5405808	0.948718	0.868247666666667
chr1	6305811	6305894	0.0984127	0.01771876
chr1	6049194	6049304	1	0.919047666666667
chr1	9063497	9063540	0.955296666666667	0.87409
chr1	6137659	6137708	0.867992	0.786562333333333
chr1	2447720	2447789	0.968919333333333	0.887470333333333
chr1	1874905	1875010	0.969444333333333	0.887625
chr1	9132006	9132065	0.958889	0.876831666666667
chr1	1052237	1052388	0.0969697	0.0147058666666667
chr1	2703473	2703574	0.0825395666666667	0
chr1	9159576	9159696	0.933333333333333	0.850694666666667
chr1	2279581	2279691	0.914421333333333	0.831775
chr1	7661296	7661372	0.954890666666667	0.872051666666667
chr1	3448753	3448850	0.352398666666667	0.269537333333333
chr1	3497263	3497415	0.711111	0.628205
chr1	2529210	2529285	0.595617666666667	0.512543666666667
chr1	764502	764632	1	0.916666666666667
chr1	1813134	1813325	1	0.916666666666667
chr1	8902246	8902426	1	0.916666666666667
chr1	9585829	9585983	1	0.916666666666667
chr1	2521842	2522001	1	0.916666666666667
chr1	8255831	8255964	0.966666666666667	0.883333333333333
chr1	979288	979381	0.971727333333333	0.888278333333333
chr1	2383205	2383263	0.630952333333333	0.547135
chr1	852027	852132	0.088304	0.0044643
chr1	9532011	9532104	0.952380666666667	0.868247666666667
chr1	2411366	2411456	0.948467333333333	0.863909666666667
chr1	1391231	1391274	0.734193333333333	0.649572666666667
chr1	9654006	9654096	0.59798	0.513286
chr1	982968	983023	0.911741	0.826455
chr1	2433723	2433786	0.830266333333333	0.744573
chr1	4192530	4192647	0.806666666666667	0.720945666666667
chr1	1001037	1001066	0.576852	0.491118
chr1	984265	984341	0.931916666666667	0.846052666666667
chr1	2309896	2310021	0.946666666666667	0.860764
chr1	4290395	4290531	0.933333333333333	0.847222333333333
chr1	8384513	8384641	0.858333333333333	0.772033666666667
chr1	6147604	6147724	0.953703666666667	0.867361
chr1	2025717	2025795	0.918181666666667	0.831677666666667
chr1	2945578	2945615	0.1525	0.0654762
chr1	3626985	3627060	0.973786	0.886556333333333
chr1	4541754	4541797	0.946866	0.859477333333333
chr1	2496056	2496178	0.879365	0.791919
chr1	1533743	1533877	0.941176333333333	0.853697
chr1	989579	989643	0.932483	0.844860666666667
chr1	1240293	1240327	0.171241	0.083492
chr1	845847	845934	0.702777666666667	0.614940666666667
chr1	1173205	1173249	0.520929666666667	0.432817333333333
chr1	3747059	3747194	0.981211666666667	0.892914666666667
chr1	7021512	7021610	0.971488666666667	0.883187
chr1	7689361	7689454	0.909430333333333	0.821114333333333
chr1	6206054	6206229	1	0.911616333333333
chr1	987291	987331	0.981287666666667	0.892465666666667
chr1	2430479	2430570	0.928030333333333	0.839009333333333
chr1	2573183	2573315	0.955555666666667	0.866464
chr1	4182043	4182088	0.943874333333333	0.854762
chr1	6456151	6456200	0.964984333333333	0.875508666666667
chr1	2251642	2251751	0.955246666666667	0.865751666666667
chr1	9748103	9748157	0.109926466666667	0.0203180666666667
chr1	2436369	2436454	0.904416	0.814653666666667
chr1	4402103	4402208	0.902447333333333	0.812653
chr1	2439827	2439971	0.983333333333333	0.893401333333333
chr1	7838977	7839110	0.965277666666667	0.875
chr1	5814990	5815053	0.961016	0.870696333333333
chr1	3686795	3686872	0.944444333333333	0.854031333333333
chr1	9795196	9795339	1	0.909259333333333
chr1	9809527	9809668	1	0.909259333333333
chr1	1076321	1076395	0.717205	0.626423666666667
chr1	7097474	7097620	1	0.908950666666667
chr1	6487612	6487711	0.690016333333333	0.598722333333333
chr1	6150374	6150511	0.977777666666667	0.886409666666667
chr1	2430024	2430135	0.944444333333333	0.852968
chr1	2107089	2107215	0.936508	0.845019333333333
chr1	2386551	2386632	0.868906	0.777188666666667
chr1	2025796	2025844	0.993266	0.901422
chr1	1437984	1438051	1	0.907945
chr1	977191	977344	1	0.907744333333333
chr1	2518815	2518963	0.100854666666667	0.00833333333333333
chr1	2375276	2375300	0.0984848333333333	0.00595236666666667
chr1	6525434	6525550	1	0.907179333333333
chr1	1182615	1182680	0.1234127	0.0303030333333333
chr1	1020097	1020254	1	0.906483666666667
chr1	9319747	9319796	0.982456	0.888889
chr1	1355194	1355241	0.777014666666667	0.683375
chr1	986994	987056	0.944970666666667	0.851285
chr1	983611	983712	0.961904666666667	0.86802
chr1	3518965	3519069	0.912337666666667	0.818412666666667
chr1	3644100	3644210	0.351851666666667	0.257834866666667
chr1	2270444	2270548	0.76221	0.668101
chr1	3487126	3487157	0.966149	0.871904666666667
chr1	986021	986063	0.944444333333333	0.850129333333333
chr1	8562258	8562306	0.605201333333333	0.510332666666667
chr1	1347038	1347181	0.947916666666667	0.852858666666667
chr1	1543014	1543145	1	0.904762
chr1	8388620	8388754	1	0.904762
chr1	2269502	2269586	0.889881	0.794304333333333
chr1	1208346	1208404	0.179507	0.0839162
chr1	8942258	8942325	0.951606666666667	0.855903
chr1	1309474	1309609	0.818205333333333	0.722442
chr1	1240368	1240457	0.118022366666667	0.0222222333333333
chr1	1018916	1018949	0.966583333333333	0.870639333333333
chr1	1268928	1268984	0.939626333333333	0.843677
chr1	1245338	1245377	0.917479666666667	0.821355
chr1	6400817	6400951	1	0.903703666666667
chr1	2069453	2069492	0.946472666666667	0.850110333333333
chr1	9068468	9068541	0.939899	0.843353
chr1	3549296	3549428	1	0.902777666666667
chr1	9399052	9399144	0.889643	0.792242
chr1	839761	839798	0.303604333333333	0.20618
chr1	7978587	7978721	0.833333333333333	0.735714333333333
chr1	2122423	2122520	0.932712	0.834774666666667
chr1	895621	895656	0.137387333333333	0.0391427
chr1	1173356	1173418	0.333062666666667	0.234649
chr1	4674007	4674193	0.916666666666667	0.818162333333333
chr1	2535491	2535573	0.986111	0.887481333333333
chr1	2097158	2097239	0.977777666666667	0.879064
chr1	6485592	6485682	0.584523666666667	0.485677
chr1	4660756	4660813	0.915235333333333	0.81636
chr1	4115749	4115835	0.982143	0.882637666666667
chr1	8399443	8399476	0.991111	0.891592333333333
chr1	5780340	5780404	0.867034333333333	0.767182666666667
chr1	1452609	1452732	0.955555666666667	0.855555666666667
chr1	953974	954052	0.951312333333333	0.851259666666667
chr1	3128574	3128637	0.937540666666667	0.837247333333333
chr1	914667	914692	0.955158	0.854847333333333
chr1	2485722	2485820	0.820512666666667	0.720065
chr1	979132	979267	0.904040333333333	0.802918333333333
chr1	1435370	1435437	0.962179666666667	0.861020666666667
chr1	4022611	4022678	0.922248666666667	0.821026
chr1	6953062	6953197	0.988095333333333	0.886859
chr1	8220558	8220625	0.975903666666667	0.874640666666667
chr1	2449627	2449658	0.95631	0.854805333333333
chr1	3598355	3598448	1	0.898226
chr1	1557263	1557367	1	0.898141
chr1	2267637	2267675	0.961551666666667	0.858825333333333
chr1	2423158	2423214	0.860363	0.756743333333333
chr1	1159088	1159194	1	0.896375333333333
chr1	9554783	9554908	0.955555666666667	0.851852
chr1	3032149	3032235	0.746913666666667	0.643163333333333
chr1	1020997	1021080	0.900609	0.796828
chr1	6635219	6635362	1	0.895959333333333
chr1	1856073	1856163	0.474747333333333	0.370601433333333
chr1	9269291	9269395	0.841170666666667	0.736963333333333
chr1	1220070	1220208	0.942632	0.838159666666667
chr1	8231351	8231423	0.964705666666667	0.860059
chr1	8399505	8399631	0.975812666666667	0.871142333333333
chr1	1109038	1109144	0.595238	0.490370333333333
chr1	5367493	5367562	0.898189	0.793122
chr1	6548883	6548962	0.973131333333333	0.867424333333333
chr1	5675686	5675720	0.954552666666667	0.848684333333333
chr1	2369678	2369726	0.467376333333333	0.361204766666667
chr1	2342047	2342127	0.982143	0.875935
chr1	872335	872384	0.868376333333333	0.762030333333333
chr1	1534054	1534169	0.861111	0.754629666666667
chr1	1313516	1313658	0.833333333333333	0.726817
chr1	1182396	1182447	0.175902333333333	0.0693676666666667
chr1	1268747	1268773	1	0.893333333333333
chr1	1042265	1042359	1	0.893130666666667
chr1	8392866	8392993	0.920833333333333	0.813637333333333
chr1	3841969	3842018	0.923139333333333	0.815356333333333
chr1	1458969	1459003	1	0.891839333333333
chr1	9261442	9261555	0.186507766666667	0.0781609333333333
chr1	6011228	6011269	0.944272333333333	0.835921333333333
chr1	874638	874696	0.844037666666667	0.735333333333333
chr1	2204654	2204679	0.988095333333333	0.879275333333333
chr1	2175497	2175564	0.742801333333333	0.633589666666667
chr1	3630189	3630307	0.886363666666667	0.777011333333333
chr1	1008091	1008158	0.293650666666667	0.183743333333333
chr1	3574179	3574287	0.686717666666667	0.576793966666667
chr1	2475112	2475221	0.1378205	0.0277777666666667
chr1	3590366	3590472	0.928904333333333	0.818577333333333
chr1	1286934	1287010	0.677277	0.566889
chr1	8385823	8385912	0.983333333333333	0.872765
chr1	3395072	3395189	0.918688666666667	0.807921666666667
chr1	984342	984386	0.897436	0.786388666666667
chr1	853825	853924	0.916666666666667	0.805555666666667
chr1	8267755	8267822	1	0.888889
chr1	2517107	2517235	0.111111	0
chr1	2424781	2424822	0.914029666666667	0.802711666666667
chr1	960362	960475	1	0.888500333333333
chr1	1556719	1556840	1	0.888341333333333
chr1	9131733	9131907	0.957501333333333	0.845581333333333
chr1	1957711	1957759	0.553652333333333	0.441524666666667
chr1	849137	849283	0.888889	0.776565
chr1	973412	973518	0.833333333333333	0.720899666666667
chr1	997666	997718	0.284386666666667	0.1717883
chr1	4772243	4772355	0.944444333333333	0.831667
chr1	2463136	2463283	0.976190333333333	0.863248
chr1	1614789	1614902	1	0.886904666666667
chr1	4523317	4523373	0.528535333333333	0.41498
chr1	1217048	1217129	0.783950666666667	0.670391
chr1	1693320	1693443	0.916666666666667	0.802857333333333
chr1	5764220	5764388	1	0.886111
chr1	1532602	1532640	0.770724666666667	0.656386
chr1	3722355	3722492	0.989583333333333	0.875
chr1	986783	986863	0.961172333333333	0.846532666666667
chr1	3282870	3282990	0.703703666666667	0.589046666666667
chr1	6226490	6226539	0.957837333333333	0.842893333333333
chr1	984710	984865	1	0.884866
chr1	3492504	3492609	1	0.884637
chr1	8948920	8948987	0.833333333333333	0.717948666666667
chr1	5532372	5532501	0.787654333333333	0.671605
chr1	906395	906433	0.194444433333333	0.0775551666666667
chr1	5866970	5867061	0.954285666666667	0.837395333333333
chr1	9601503	9601644	0.974359	0.857143
chr1	4279325	4279380	0.913408333333333	0.795988
chr1	9164212	9164279	0.971678333333333	0.853404333333333
chr1	1221990	1222109	0.490277666666667	0.371846333333333
chr1	9776453	9776581	0.972222	0.853296
chr1	1268651	1268686	0.937677	0.818706666666667
chr1	3077344	3077493	0.566666666666667	0.44767
chr1	7564184	7564263	0.684259	0.565050666666667
chr1	984580	984635	0.959099333333333	0.839599
chr1	8223618	8223684	0.933479333333333	0.813853
chr1	2805483	2805559	0.138649333333333	0.018077
chr1	6503982	6504092	0.744213	0.623322333333333
chr1	2279931	2280011	0.984484	0.863408333333333
chr1	1076290	1076320	0.578563	0.457394866666667
chr1	1227126	1227187	0.667929333333333	0.5464159
chr1	1271014	1271099	0.917094	0.794907333333333
chr1	1367191	1367305	0.288889	0.166666666666667
chr1	3413630	3413671	0.962857	0.840290666666667
chr1	5805254	5805384	0.628307	0.505342
chr1	3084009	3084037	1	0.876984333333333
chr1	977063	977096	0.927480333333333	0.804303666666667
chr1	3055007	3055074	0.900722333333333	0.777173
chr1	3461293	3461391	0.935353666666667	0.811696333333333
chr1	4830044	4830167	0.958333333333333	0.834615333333333
chr1	3618161	3618298	0.916666666666667	0.792857
chr1	1341655	1341747	0.883861333333333	0.759884333333333
chr1	3164547	3164574	0.166437266666667	0.0423280333333333
chr1	1469911	1470003	0.939458666666667	0.814815
chr1	1680465	1680544	0.969697	0.845029333333333
chr1	2043791	2043945	0.8	0.675132333333333
chr1	9382844	9382939	0.961679333333333	0.836720666666667
chr1	2287294	2287415	1	0.875
chr1	5484013	5484161	1	0.875
chr1	3503996	3504146	1	0.875
chr1	5084619	5084686	0.879902	0.754902
chr1	1480832	1480910	0.938610666666667	0.813575333333333
chr1	1347182	1347292	0.980769333333333	0.855616
chr1	2493788	2493876	0.986928	0.861598333333333
chr1	3051540	3051594	0.944097333333333	0.818032666666667
chr1	1171836	1171982	1	0.873611
chr1	1957219	1957280	0.478510333333333	0.3515788
chr1	6143597	6143666	0.904321	0.777266
chr1	9775996	9776097	0.907874333333333	0.780423333333333
chr1	3036861	3036955	0.299572666666667	0.1718586
chr1	9338002	9338051	0.971081333333333	0.843335
chr1	4192648	4192816	0.916666666666667	0.788871333333333
chr1	914508	914570	0.942971	0.814918666666667
chr1	3090393	3090505	0.544871666666667	0.416666666666667
chr1	985038	985164	0.952381	0.824074
chr1	1367072	1367128	0.721241666666667	0.592794
chr1	9653880	9654005	0.333333333333333	0.204762
chr1	1875803	1875852	0.157407433333333	0.0287356333333333
chr1	851915	852015	0.131468333333333	0.00252525333333333
chr1	1536747	1536798	0.97465	0.845489
chr1	3460578	3460660	0.923611	0.794122666666667
chr1	1091755	1091826	0.937681	0.808072
chr1	2983682	2983746	0.991666666666667	0.861519666666667
